Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782769027,21079097,57,0,0,0,0.00,0.25
1782769028,21078208,49,2,1,0,0.00,1.75
1782769029,21088362,55,1,1,0,0.00,1.50
1782769030,21077734,78,0,0,0,0.00,1.01
1782769031,21076012,75,1,0,0,0.00,2.01
1782769032,21084083,51,0,0,0,0.00,2.00
1782769033,21113143,36,1,2,0,0.00,0.25
1782769034,21080953,51,1,1,0,0.00,1.01
1782769035,21079388,51,0,0,0,0.00,1.25
1782769036,21073969,43,0,0,0,0.00,1.50
1782769037,21075686,49,0,0,0,0.00,1.00
1782769038,21073705,50,0,0,0,0.00,1.01
1782769039,21075214,48,1,0,0,0.00,0.76
1782769040,21078077,52,1,2,0,0.00,0.76
1782769041,21079378,33,0,1,0,0.00,1.50
1782769042,21077294,46,1,1,0,0.00,0.75
1782769043,21079845,41,0,0,0,0.00,1.01
1782769044,21079635,46,1,1,0,0.00,1.01
1782769045,21089010,50,0,0,0,0.00,0.76
1782769046,21077186,33,0,0,0,0.00,1.00
1782769047,21112498,34,1,1,0,0.00,0.75
1782769048,21078592,45,0,0,0,0.00,1.25
1782769049,21081456,55,0,0,0,0.00,1.01
1782769050,21079946,54,0,0,0,0.00,1.01
1782769051,21074790,37,0,0,0,0.00,0.75
1782769052,21111509,46,0,0,0,0.00,1.25
1782769053,21077863,42,0,0,0,0.00,1.00
1782769054,21110833,59,1,2,0,0.00,1.26
1782769055,21082500,44,0,0,0,0.00,1.00
1782769056,21080001,38,0,1,0,0.00,0.51
1782769057,21078752,34,1,1,0,0.00,0.50
1782769058,21078649,50,0,0,0,0.00,1.75
1782769059,21081567,45,0,0,0,0.00,1.00
1782769060,21079276,46,0,0,0,0.00,0.76
1782769061,21083340,43,0,0,0,0.00,1.50
1782769062,21086050,51,0,1,0,0.00,1.26
1782769063,21079750,44,0,0,0,0.00,0.76
1782769064,21077773,36,0,0,0,0.00,0.25
1782769065,21083192,40,0,1,0,0.00,1.25
1782769066,21075434,55,0,0,0,0.00,1.50
1782769067,21118978,37,0,0,0,0.00,0.75
1782769068,21088303,34,0,0,0,0.00,0.00
1782769069,21115389,45,0,0,0,0.00,0.76
1782769070,21079506,36,0,0,0,0.00,0.50
1782769071,21110655,42,0,0,0,0.00,0.50
1782769072,21080346,36,1,1,0,0.00,0.75
1782769073,21078943,31,0,0,0,0.00,0.75
1782769074,21078998,43,0,2,0,0.00,1.00
1782769075,21078012,39,0,0,0,0.00,1.25
1782769076,21078380,44,0,0,0,0.00,0.75
1782769077,21079998,43,0,0,0,0.00,1.25
1782769078,21079169,51,0,0,0,0.00,0.76
1782769079,21112715,32,0,0,0,0.00,0.50
1782769080,21078865,52,0,0,0,0.00,1.01
1782769081,21081108,43,0,0,0,0.00,0.51
1782769082,21077884,57,1,1,0,0.00,1.01
1782769083,21075961,17,2,2,0,0.00,0.25
1782769084,21112268,25,0,0,0,0.00,0.75
1782769085,21078471,47,0,0,0,0.00,0.75
1782769086,21087903,44,0,0,0,0.00,1.01
1782769087,21077439,44,0,0,0,0.00,1.00
1782769088,21081350,53,0,0,0,0.00,1.26
1782769089,21080210,53,0,0,0,0.00,1.25
1782769090,21078757,56,0,0,0,0.00,1.26
1782769091,21079961,53,0,0,0,0.00,0.25
1782769092,21085018,47,1,1,0,0.00,1.26
1782769093,21076431,37,0,0,0,0.00,0.75
1782769094,21078312,44,0,0,0,0.00,1.00
1782769095,21079724,59,1,1,0,0.00,1.26
1782769096,21079105,59,0,0,0,0.00,1.26
1782769097,21079841,50,0,1,0,0.00,1.50
1782769098,21078128,28,0,0,0,0.00,1.25
1782769099,21077302,44,0,1,0,0.00,0.51
1782769100,21077569,45,0,0,0,0.00,0.50
1782769101,21085545,27,0,0,0,0.00,0.75
1782769102,21080395,54,1,1,0,0.00,1.75
1782769103,21079309,42,0,0,0,0.00,1.01
1782769104,21083066,35,0,1,0,0.00,0.75
1782769105,21079271,49,0,0,0,0.00,1.51
1782769106,21076310,42,0,0,0,0.00,1.25
1782769107,21078922,47,1,1,0,0.00,1.75
1782769108,21074294,50,0,0,0,0.00,0.25
1782769109,21079250,55,0,0,0,0.00,0.51
1782769110,21085665,61,1,1,0,0.00,1.51
1782769111,21077027,43,0,0,0,0.00,1.25
1782769112,21079952,41,0,1,0,0.00,0.25
1782769113,21080689,65,1,0,0,0.00,2.01
1782769114,21076688,71,0,0,0,0.00,2.26
1782769115,21079873,77,1,1,0,0.00,1.27
1782769116,21077590,73,1,2,0,0.00,1.77
1782769117,21079214,68,1,1,0,0.00,0.76
1782769118,21081150,58,0,1,0,0.00,2.00
1782769119,21077097,39,0,0,0,0.00,0.75
1782769120,21081169,42,0,1,0,0.00,1.25
1782769121,21074511,37,0,1,0,0.00,1.00
1782769122,21077177,51,0,0,0,0.00,1.26
1782769123,21080051,46,0,0,0,0.00,0.76
1782769124,21079905,50,2,3,0,0.00,1.01
1782769125,21077988,46,1,1,0,0.00,1.25
1782769126,21076904,43,0,0,0,0.00,1.25
1782769127,21080143,37,0,0,0,0.00,0.75
1782769128,21076768,54,0,0,0,0.00,1.26
1782769129,21075268,31,0,1,0,0.00,0.75
1782769130,21076216,53,0,0,0,0.00,1.01
1782769131,21081592,47,1,1,0,0.00,1.50
1782769132,21075717,36,0,0,0,0.00,1.00
1782769133,21076405,42,0,0,0,0.00,0.75
1782769134,21086156,47,0,0,0,0.00,0.76
1782769135,21074708,44,0,0,0,0.00,0.50
1782769136,21078938,53,0,0,0,0.00,0.76
1782769137,21082023,58,0,0,0,0.00,1.50
1782769138,21078180,63,1,1,0,0.00,1.01
1782769139,21078087,35,1,1,0,0.00,0.50
1782769140,21075599,50,0,0,0,0.00,1.26
1782769141,21074465,63,0,0,0,0.00,0.76
1782769142,21079269,50,1,1,0,0.00,1.26
1782769143,21093552,26,0,0,0,0.00,1.00
1782769144,21076272,32,0,0,0,0.00,0.75
1782769145,21079618,50,0,0,0,0.00,0.76
1782769146,21079839,53,0,0,0,0.00,1.26
1782769147,21077612,58,0,0,0,0.00,0.76
1782769148,21076479,60,0,0,0,0.00,1.26
1782769149,21076075,56,1,1,0,0.00,1.50
1782769150,21081192,73,0,0,0,0.00,1.51
1782769151,21080163,59,0,0,0,0.00,1.75
1782769152,21082103,48,1,1,0,0.00,0.51
1782769153,21078783,54,0,0,0,0.00,0.25
1782769154,21077130,45,1,1,0,0.00,1.25
1782769155,21080633,48,0,0,0,0.00,1.01
1782769156,21081532,58,0,0,0,0.00,1.01
1782769157,21081338,61,2,2,0,0.00,1.51
1782769158,21082289,39,0,1,0,0.00,1.25
1782769159,21078397,33,0,0,0,0.00,0.50
1782769160,21075442,51,1,0,0,0.00,0.76
1782769161,21077592,52,0,1,0,0.00,1.50
1782769162,21078283,54,1,1,0,0.00,1.50
1782769163,21076631,47,2,1,0,0.00,1.25
1782769164,21075135,59,1,1,0,0.00,0.51
1782769165,21077649,50,0,0,0,0.00,1.25
1782769166,21077873,45,0,0,0,0.00,1.25
1782769167,21074137,59,0,0,0,0.00,1.75
1782769168,21076132,47,0,0,0,0.00,1.50
1782769169,21079740,36,0,0,0,0.00,0.50
1782769170,21081370,47,1,1,0,0.00,1.01
1782769171,21108365,34,0,0,0,0.00,1.00
1782769172,21078016,54,0,0,0,0.00,1.26
1782769173,21080583,38,0,0,0,0.00,0.75
1782769174,21076797,55,0,0,0,0.00,1.50
1782769175,21077542,40,0,0,0,0.00,0.51
1782769176,21076099,56,0,0,0,0.00,1.51
1782769177,21076480,33,0,0,0,0.00,0.50
1782769178,21079361,53,1,1,0,0.00,1.50
1782769179,21076252,39,1,1,0,0.00,0.50
1782769180,21077154,47,0,0,0,0.00,1.01
1782769181,21079045,59,0,0,0,0.00,2.00
1782769182,21078228,52,0,0,0,0.00,1.75
1782769183,21081422,51,0,0,0,0.00,1.01
1782769184,21079199,43,1,2,0,0.00,1.25
1782769185,21080362,29,0,0,0,0.00,0.50
1782769186,21075796,46,1,1,0,0.00,0.50
1782769187,21081073,45,0,0,0,0.00,1.25
1782769188,21081767,29,0,0,0,0.00,0.00
1782769189,21078608,45,0,0,0,0.00,1.00
1782769190,21075760,40,0,0,0,0.00,0.75
1782769191,21075309,55,1,1,0,0.00,1.50
1782769192,21077879,41,0,0,0,0.00,0.76
1782769193,21078730,43,1,1,0,0.00,1.25
1782769194,21081404,43,1,0,0,0.00,1.50
1782769195,21078297,59,0,0,0,0.00,1.01
1782769196,21074253,43,0,0,0,0.00,1.01
1782769197,21081250,42,0,0,0,0.00,0.75
1782769198,21076893,45,1,1,0,0.00,1.01
1782769199,21078578,41,0,0,0,0.00,1.01
1782769200,21076982,43,0,0,0,0.00,0.00
1782769201,21079084,38,0,0,0,0.00,1.00
1782769202,21076863,34,2,2,0,0.00,1.00
1782769203,21079434,31,0,0,0,0.00,0.50
1782769204,21079453,60,0,0,0,0.00,1.51
1782769205,21078222,54,0,0,0,0.00,0.51
1782769206,21076835,59,0,0,0,0.00,0.51
1782769207,21079875,63,0,0,0,0.00,1.50
1782769208,21072394,86,0,1,0,0.00,2.50
1782769209,21079810,74,1,1,0,0.00,1.76
1782769210,21076600,72,0,0,0,0.00,1.01
1782769211,21079797,63,0,1,0,0.00,1.50
1782769212,21073879,43,0,0,0,0.00,1.25
1782769213,21074524,43,0,0,0,0.00,0.76
1782769214,21076106,71,3,3,0,0.00,1.51
1782769215,21075970,48,0,0,0,0.00,1.00
1782769216,21075834,45,0,0,0,0.00,1.00
1782769217,21074969,47,1,1,0,0.00,0.76
1782769218,21078739,60,2,2,0,0.00,1.01
1782769219,21192562,65,0,0,0,0.00,1.51
1782769220,21081489,49,0,0,0,0.00,0.76
1782769221,21084791,40,0,0,0,0.00,1.00
1782769222,21097259,41,1,1,0,0.00,1.50
1782769223,21076551,52,0,0,0,0.00,0.76
1782769224,21111728,56,1,1,0,0.00,1.26
1782769225,21081749,38,0,0,0,0.00,1.00
1782769226,21081093,57,0,1,0,0.00,0.76
1782769227,21080021,54,0,0,0,0.00,1.01
1782769228,21116188,40,0,0,0,0.00,0.75
1782769229,21077147,42,0,0,0,0.00,1.01
1782769230,21076492,64,0,0,0,0.00,1.26
1782769231,21078857,47,0,0,0,0.00,0.76
1782769232,21107785,60,0,0,0,0.00,1.26
1782769233,21079578,44,0,0,0,0.00,1.01
1782769234,21076891,41,2,2,0,0.00,0.75
1782769235,21078632,61,0,1,0,0.00,1.01
1782769236,21077769,52,0,0,0,0.00,1.50
1782769237,21081021,57,0,0,0,0.00,1.26
1782769238,21078491,54,0,1,0,0.00,1.01
1782769239,21078409,42,0,0,0,0.00,1.25
1782769240,21079005,42,1,1,0,0.00,0.76
1782769241,21081059,40,0,0,0,0.00,1.00
1782769242,21080196,58,0,0,0,0.00,1.26
1782769243,21076156,53,1,1,0,0.00,1.25
1782769244,21080033,60,0,0,0,0.00,1.01
1782769245,21079483,46,0,0,0,0.00,0.51
1782769246,21083100,49,0,0,0,0.00,0.76
1782769247,21077655,55,0,0,0,0.00,1.01
1782769248,21087366,40,0,0,0,0.00,1.01
1782769249,21111712,32,1,1,0,0.00,0.75
1782769250,21077309,53,0,0,0,0.00,1.01
1782769251,21079884,43,0,1,0,0.00,0.75
1782769252,21075846,54,0,0,0,0.00,1.26
1782769253,21079463,39,0,0,0,0.00,0.50
1782769254,21081570,36,0,0,0,0.00,0.25
1782769255,21079199,53,0,0,0,0.00,1.01
1782769256,21075785,44,1,0,0,0.00,0.50
1782769257,21083362,46,0,0,0,0.00,1.25
1782769258,21079896,43,0,0,0,0.00,0.76
1782769259,21078150,41,0,0,0,0.00,1.00
1782769260,21078956,57,0,0,0,0.00,1.01
1782769261,21078563,46,0,0,0,0.00,0.76
1782769262,21076765,45,0,0,0,0.00,1.50
1782769263,21093561,19,0,0,0,0.00,0.00
1782769264,21077023,37,2,2,0,0.00,0.75
1782769265,21113871,46,0,0,0,0.00,1.01
1782769266,21082073,52,0,0,0,0.00,1.26
1782769267,21074755,68,0,0,0,0.00,1.01
1782769268,21096707,65,1,0,0,0.00,1.51
1782769269,21076368,69,0,0,0,0.00,1.75
1782769270,21079831,66,1,0,0,0.00,1.76
1782769271,21079127,54,0,0,0,0.00,0.51
1782769272,21083528,49,0,0,0,0.00,0.76
1782769273,21088501,51,0,1,0,0.00,1.26
1782769274,21080558,38,0,0,0,0.00,1.00
1782769275,21078813,49,0,1,0,0.00,1.25
1782769276,21079048,52,1,1,0,0.00,1.75
1782769277,21078449,44,0,0,0,0.00,1.25
1782769278,21080038,54,0,0,0,0.00,1.26
1782769279,21077772,45,0,1,0,0.00,1.00
1782769280,21076913,37,0,0,0,0.00,0.75
1782769281,21078242,43,0,0,0,0.00,0.75
1782769282,21081029,48,0,0,0,0.00,1.01
1782769283,21079701,51,0,1,0,0.00,1.25
1782769284,21075196,44,0,0,0,0.00,1.01
1782769285,21077619,41,0,0,0,0.00,1.50
1782769286,21079938,61,0,0,0,0.00,1.75
1782769287,21081944,42,1,0,0,0.00,0.76
1782769288,21080252,67,0,0,0,0.00,1.26
1782769289,21077206,41,0,0,0,0.00,0.75
1782769290,21081296,40,0,0,0,0.00,1.01
1782769291,21079240,54,0,0,0,0.00,1.26
1782769292,21080153,41,0,0,0,0.00,1.00
1782769293,21078826,41,1,2,0,0.00,1.25
1782769294,21081614,40,1,1,0,0.00,0.50
1782769295,21081121,49,0,0,0,0.00,1.50
1782769296,21078753,44,0,0,0,0.00,0.76
1782769297,21080969,50,0,0,0,0.00,1.50
1782769298,21074903,41,1,1,0,0.00,0.75
1782769299,21079566,40,0,1,0,0.00,0.75
1782769300,21076834,45,0,0,0,0.00,1.26
1782769301,21086550,35,1,1,0,0.00,0.25
1782769302,21080693,41,0,0,0,0.00,0.51
1782769303,21081502,56,0,1,0,0.00,1.26
1782769304,21074135,41,0,1,0,0.00,0.50
1782769305,21114997,49,0,0,0,0.00,0.25
1782769306,21078827,44,0,0,0,0.00,0.76
1782769307,21077137,48,0,0,0,0.00,1.25
1782769308,21087843,37,0,0,0,0.00,0.51
1782769309,21080528,47,0,0,0,0.00,1.01
1782769310,21080349,41,0,0,0,0.00,0.75
1782769311,21083659,37,0,0,0,0.00,0.75
1782769312,21080095,10,0,0,0,0.00,0.00
1782769313,21079343,62,2,2,0,0.00,0.76
1782769314,21076612,68,0,0,0,0.00,1.51
1782769315,21075183,54,0,0,0,0.00,1.25
1782769316,21115108,44,0,1,0,0.00,1.25
1782769317,21080190,44,0,2,0,0.00,0.51
1782769318,21079647,57,0,0,0,0.00,1.01
1782769319,21075718,44,0,0,0,0.00,0.50
1782769320,21081113,55,0,0,0,0.00,1.26
1782769321,21083330,52,0,2,0,0.00,1.50
1782769322,21078516,35,0,1,0,0.00,0.75
1782769323,21078859,19,0,0,0,0.00,0.25
1782769324,21079566,42,0,0,0,0.00,1.25
1782769325,21075950,38,1,0,0,0.00,0.25
1782769326,21076814,57,0,0,0,0.00,1.50
1782769327,21081584,49,0,0,0,0.00,0.51
1782769328,21083125,54,0,0,0,0.00,1.26
1782769329,21077427,68,0,1,0,0.00,2.00
1782769330,21081676,47,0,0,0,0.00,0.50
1782769331,21081394,66,1,1,0,0.00,1.01
1782769332,21079758,47,0,0,0,0.00,1.01
1782769333,21078591,50,0,0,0,0.00,1.01
1782769334,21075133,66,0,0,0,0.00,1.01
1782769335,21081414,50,0,0,0,0.00,1.50
1782769336,21082018,47,0,0,0,0.00,0.76
1782769337,21081841,47,0,0,0,0.00,1.01
1782769338,21082445,48,0,0,0,0.00,1.01
1782769339,21081747,48,0,0,0,0.00,1.25
1782769340,21081258,32,0,0,0,0.00,0.75
1782769341,21081550,47,0,0,0,0.00,0.51
1782769342,21080540,56,0,0,0,0.00,1.75
1782769343,21082655,55,0,0,0,0.00,1.26
1782769344,21081437,44,1,0,0,0.00,0.75
1782769345,21083813,53,0,0,0,0.00,0.51
1782769346,21079417,46,0,1,0,0.00,0.50
1782769347,21079866,35,0,0,0,0.00,0.75
1782769348,21080836,38,0,0,0,0.00,0.50
1782769349,21081701,43,0,0,0,0.00,1.25
1782769350,21087879,59,0,0,0,0.00,2.00
1782769351,21084006,55,0,0,0,0.00,1.01
1782769352,21084871,51,1,1,0,0.00,1.01
1782769353,21077560,62,0,0,0,0.00,1.26
1782769354,21079416,50,0,1,0,0.00,1.01
1782769355,21079448,45,0,0,0,0.00,1.01
1782769356,21076877,52,0,0,0,0.00,1.26
1782769357,21080243,40,0,1,0,0.00,0.50
1782769358,21082151,44,0,2,0,0.00,0.76
1782769359,21079632,41,0,0,0,0.00,0.50
1782769360,21082894,37,0,0,0,0.00,1.01
1782769361,21085584,55,1,1,0,0.00,1.26
1782769362,21089106,44,0,0,0,0.00,0.76
1782769363,21077369,41,1,2,0,0.00,1.00
1782769364,21077402,51,0,0,0,0.00,1.01
1782769365,21083113,41,0,0,0,0.00,0.51
1782769366,21082365,39,0,1,0,0.00,1.00
1782769367,21076149,48,0,0,0,0.00,1.50
1782769368,21084724,50,0,0,0,0.00,1.25
1782769369,21080904,48,1,1,0,0.00,0.25
1782769370,21081250,44,1,2,0,0.00,1.01
1782769371,21081024,42,0,0,0,0.00,0.25
1782769372,21086474,45,0,0,0,0.00,0.51
1782769373,21109269,32,0,0,0,0.00,0.75
1782769374,21079928,45,3,0,0,0.00,1.50
1782769375,21078660,47,0,0,0,0.00,0.76
1782769376,21078642,43,0,0,0,0.00,0.76
1782769377,21108885,23,0,1,0,0.00,0.50
1782769378,21079961,50,1,0,0,0.00,1.50
1782769379,21079371,56,0,0,0,0.00,1.01
1782769380,21086957,48,0,0,0,0.00,1.75
1782769381,21080534,46,0,0,0,0.00,1.50
1782769382,21077443,49,0,0,0,0.00,1.01
1782769383,21114770,19,0,0,0,0.00,0.00
1782769384,21073555,41,0,0,0,0.00,1.00
1782769385,21082027,48,0,1,0,0.00,1.25
1782769386,21081073,46,0,0,0,0.00,1.50
1782769387,21196420,58,0,0,0,0.00,1.26
1782769388,21082497,62,0,1,0,0.00,1.01
1782769389,21081803,67,0,1,0,0.00,1.50
1782769390,21117255,63,0,1,0,0.00,1.26
1782769391,21090364,61,0,0,0,0.00,0.76
1782769392,21079149,68,0,0,0,0.00,2.01
1782769393,21076893,53,0,0,0,0.00,0.76
1782769394,21365835,38,1,0,0,0.39,0.75
1782769395,21079152,42,0,0,0,0.00,0.75
1782769396,21077885,52,0,0,0,0.00,1.01
1782769397,21077296,61,0,0,0,0.00,1.51
1782769398,21081291,48,0,0,0,0.00,1.26
1782769399,21080337,43,0,0,0,0.00,1.01
1782769400,21079175,48,0,0,0,0.00,1.75
1782769401,21077076,34,0,0,0,0.00,0.50
1782769402,21083154,46,0,0,0,0.00,0.75
1782769403,21110482,45,0,0,0,0.00,0.75
1782769404,21087810,50,0,0,0,0.00,1.50
1782769405,21082794,42,2,2,0,0.00,0.76
1782769406,21078403,50,0,0,0,0.00,1.75
1782769407,21077971,42,0,1,0,0.00,0.75
1782769408,21085664,45,1,1,0,0.00,1.01
1782769409,21076951,37,0,1,0,0.00,0.75
1782769410,21076258,53,0,0,0,0.00,1.01
1782769411,21078274,39,0,0,0,0.00,0.75
1782769412,21085863,57,1,1,0,0.00,1.25
1782769413,21077619,37,0,0,0,0.00,1.25
1782769414,21079427,58,0,0,0,0.00,0.51
1782769415,21112745,48,0,0,0,0.00,1.25
1782769416,21084970,46,1,1,0,0.00,1.01
1782769417,21079122,53,0,0,0,0.00,0.51
1782769418,21076399,50,0,0,0,0.00,1.25
1782769419,21078936,35,0,0,0,0.00,1.00
1782769420,21080797,42,2,2,0,0.00,1.25
1782769421,21081459,50,0,0,0,0.00,0.51
1782769422,21084882,44,0,0,0,0.00,0.51
1782769423,21080441,44,0,0,0,0.00,1.50
1782769424,21083812,37,0,0,0,0.00,1.00
1782769425,21079839,47,0,0,0,0.00,1.01
1782769426,21078106,49,0,0,0,0.00,0.50
1782769427,21116842,45,0,0,0,0.00,1.01
1782769428,21076984,44,0,0,0,0.00,1.25
1782769429,21077387,44,0,0,0,0.00,1.50
1782769430,21109977,28,0,0,0,0.00,0.75
1782769431,21076942,45,0,0,0,0.00,0.50
1782769432,21120627,50,0,0,0,0.00,0.51
1782769433,21076394,57,0,0,0,0.00,0.51
1782769434,21081433,41,0,0,0,0.00,1.25
1782769435,21077044,41,0,0,0,0.00,0.76
1782769436,21081718,53,1,0,0,0.00,0.76
1782769437,21081548,48,1,1,0,0.00,0.76
1782769438,21081014,49,0,0,0,0.00,0.76
1782769439,21082719,44,0,0,0,0.00,1.25
1782769440,21081092,45,0,1,0,0.00,0.51
1782769441,21082797,38,0,1,0,0.00,0.25
1782769442,21081274,37,0,0,0,0.00,1.25
1782769443,21113136,17,0,0,0,0.00,0.25
1782769444,21081612,26,0,0,0,0.00,0.50
1782769445,21080714,36,0,0,0,0.00,1.00
1782769446,21080857,45,0,0,0,0.00,0.51
1782769447,21080324,51,0,0,0,0.00,0.76
1782769448,21078748,55,0,0,0,0.00,0.76
1782769449,21082486,61,0,0,0,0.00,0.51
1782769450,21078879,45,0,0,0,0.00,0.76
1782769451,21082200,66,0,0,0,0.00,1.26
1782769452,21078906,61,0,0,0,0.00,0.76
1782769453,21077800,67,0,1,0,0.00,1.26
1782769454,21074923,68,0,0,0,0.00,1.26
1782769455,21080171,54,0,0,0,0.00,1.01
1782769456,21077503,65,0,0,0,0.00,1.01
1782769457,21079782,51,1,1,0,0.00,0.51
1782769458,21083364,48,0,0,0,0.00,1.50
1782769459,21079185,59,0,1,0,0.00,1.26
1782769460,21081361,28,0,0,0,0.00,0.50
1782769461,21078641,36,0,0,0,0.00,0.50
1782769462,21076962,40,1,1,0,0.00,0.75
1782769463,21077107,47,0,0,0,0.00,1.25
1782769464,21076678,50,0,0,0,0.00,0.76
1782769465,21075000,52,0,0,0,0.00,0.51
1782769466,21075405,33,0,0,0,0.00,0.50
1782769467,21075706,56,1,2,0,0.00,0.76
1782769468,21079393,50,1,1,0,0.00,1.25
1782769469,21075423,44,1,1,0,0.00,0.51
1782769470,21075724,52,0,0,0,0.00,1.75
1782769471,21075244,54,0,0,0,0.00,0.51
1782769472,21080441,51,1,1,0,0.00,1.01
1782769473,21075951,60,0,0,0,0.00,1.01
1782769474,21075523,36,1,1,0,0.00,0.75
1782769475,21075200,50,0,0,0,0.00,1.50
1782769476,21081543,55,0,0,0,0.00,1.26
1782769477,21077626,36,0,0,0,0.00,0.75
1782769478,21079490,56,2,1,0,0.00,1.75
1782769479,21078333,58,0,0,0,0.00,1.75
1782769480,21083062,42,0,0,0,0.00,0.50
1782769481,21079249,37,0,0,0,0.00,0.75
1782769482,21118978,34,0,0,0,0.00,0.25
1782769483,21077301,55,0,0,0,0.00,1.26
1782769484,21082760,30,0,0,0,0.00,0.75
1782769485,21080614,39,0,3,0,0.00,1.00
1782769486,21081280,52,0,0,0,0.00,0.76
1782769487,21078249,40,1,0,0,0.00,1.00
1782769488,21078187,47,1,1,0,0.00,1.01
1782769489,21075208,31,0,0,0,0.00,0.75
1782769490,21076031,49,0,0,0,0.00,0.76
1782769491,21078782,41,0,1,0,0.00,1.01
1782769492,21080803,37,0,0,0,0.00,0.50
1782769493,21112356,40,0,0,0,0.00,0.75
1782769494,21087554,34,1,1,0,0.00,0.75
1782769495,21083273,38,0,0,0,0.00,0.51
1782769496,21082222,46,0,0,0,0.00,0.75
1782769497,21079921,45,0,0,0,0.00,1.01
1782769498,21076994,49,0,0,0,0.00,1.25
1782769499,21115006,46,0,0,0,0.00,1.00
1782769500,21190413,53,0,0,0,0.00,0.76
1782769501,21080143,34,0,0,0,0.00,1.00
1782769502,21076696,59,0,1,0,0.00,1.26
1782769503,21077989,29,0,0,0,0.00,0.75
1782769504,21080063,47,1,1,0,0.00,0.25
1782769505,21111773,34,0,0,0,0.00,1.00
1782769506,21075826,69,0,1,0,0.00,1.51
1782769507,21081286,46,0,0,0,0.00,1.01
1782769508,21077266,48,0,0,0,0.00,0.76
1782769509,21077882,56,0,0,0,0.00,1.50
1782769510,21089696,66,0,0,0,0.00,0.76
1782769511,21079375,63,0,0,0,0.00,1.51
1782769512,21089887,73,0,0,0,0.00,1.26
1782769513,21079774,58,0,0,0,0.00,1.50
1782769514,21078724,79,0,0,0,0.00,1.51
1782769515,21111736,61,1,1,0,0.00,1.51
1782769516,21082040,82,0,0,0,0.00,2.25
1782769517,21105833,72,0,0,0,0.00,1.26
1782769518,21076137,70,0,0,0,0.00,1.26
1782769519,21082014,85,2,1,0,0.00,2.26
1782769520,21078621,61,0,0,0,0.00,1.26
1782769521,21116685,48,0,0,0,0.00,1.26
1782769522,21080167,58,0,0,0,0.00,1.01
1782769523,21077763,45,0,0,0,0.00,1.01
1782769524,21077546,59,0,0,0,0.00,0.51
1782769525,21078371,44,0,0,0,0.00,0.76
1782769526,21083415,49,1,1,0,0.00,0.76
1782769527,21080543,65,0,0,0,0.00,1.26
1782769528,21079025,40,0,0,0,0.00,1.25
1782769529,21075631,46,0,0,0,0.00,0.76
1782769530,21078436,56,2,2,0,0.00,1.26
1782769531,21078428,65,1,0,0,0.00,1.50
1782769532,21085400,59,0,0,0,0.00,1.26
1782769533,21078778,51,0,1,0,0.00,1.01
1782769534,21076635,52,0,0,0,0.00,1.01
1782769535,21083242,61,2,2,0,0.00,1.50
1782769536,21108755,45,0,0,0,0.00,0.76
1782769537,21079581,57,2,2,0,0.00,0.76
1782769538,21079157,50,0,0,0,0.00,1.50
1782769539,21116233,66,0,0,0,0.00,1.01
1782769540,21078726,56,0,0,0,0.00,2.00
1782769541,21104448,41,0,0,0,0.00,0.75
1782769542,21082514,48,1,1,0,0.00,1.50
1782769543,21114121,46,0,0,0,0.00,1.00
1782769544,21076510,37,0,0,0,0.00,0.25
1782769545,21079368,55,0,0,0,0.00,1.50
1782769546,21082277,38,0,0,0,0.00,0.50
1782769547,21075187,40,0,0,0,0.00,1.25
1782769548,21100910,39,0,1,0,0.00,0.76
1782769549,21110642,51,1,1,0,0.00,0.76
1782769550,21114490,47,0,0,0,0.00,1.26
1782769551,21076827,53,1,1,0,0.00,1.01
1782769552,21085831,30,0,0,0,0.00,0.50
1782769553,21077022,49,1,1,0,0.00,0.76
1782769554,21078370,39,1,1,0,0.00,0.76
1782769555,21078624,47,0,0,0,0.00,1.01
1782769556,21075440,55,0,0,0,0.00,1.01
1782769557,21091840,47,0,0,0,0.00,0.75
1782769558,21079647,41,0,0,0,0.00,0.75
1782769559,21076776,40,0,0,0,0.00,0.75
1782769560,21083436,44,2,1,0,0.00,0.51
1782769561,21080149,45,0,0,0,0.00,1.99
1782769562,21075612,40,0,0,0,0.00,1.01
1782769563,21083470,21,1,2,0,0.00,0.50
1782769564,21079975,41,0,1,0,0.00,0.50
1782769565,21076011,44,0,1,0,0.00,0.75
1782769566,21090432,45,0,0,0,0.00,0.76
1782769567,21082249,54,0,0,0,0.00,1.01
1782769568,21081826,72,0,0,0,0.00,1.01
1782769569,21081977,67,0,0,0,0.00,0.76
1782769570,21093221,82,0,0,0,0.00,1.76
1782769571,21078997,54,1,1,0,0.00,1.26
1782769572,21080814,47,0,0,0,0.00,1.25
1782769573,21081434,47,1,1,0,0.00,1.25
1782769574,21117106,49,1,1,0,0.00,1.50
1782769575,21078819,55,0,0,0,0.00,1.75
1782769576,21077459,48,0,1,0,0.00,1.01
1782769577,21079902,46,0,1,0,0.00,1.25
1782769578,21078855,37,1,2,0,0.00,1.00
1782769579,21076871,48,0,0,0,0.00,0.76
1782769580,21076189,46,0,0,0,0.00,1.26
1782769581,21079829,52,0,0,0,0.00,0.76
1782769582,21080501,44,0,1,0,0.00,0.51
1782769583,21073569,39,0,0,0,0.00,0.50
